"id","texto","palavras"
"F0098","E é engraçado ver os efeitos do próprio sistema.  
Em como, por tudo o que temos vindo a falar, o tipo de discurso — portanto, o campo onde está representado — é expressão dos indivíduos. Não da totalidade. Expressão dos indivíduos.

E é nesse plano, no plano dos tipos de discurso que se têm coletivamente — ou pelo menos que são percecionados como coletivos — porque no fundo são apenas isso, tipos de discurso, que se vê que esses discursos andam relacionados com os tipos de discurso de quem tem maior alcance para os incutir em quem os ouve.

E isso há de andar sempre pela continuidade da própria apreensão do ser em si, do ponto de vista epistemológico, a par e passo com as condicionantes do próprio círculo em que se opera.

Não é sequer a preservação no sentido abstrato. Nem é a preservação de um estado de coisas. Essa nem é a questão. A preservação da totalidade nem sequer é preservação. O que há é a cadência normal das relações dentro do próprio círculo. A preservação é simplesmente a continuidade do ser no real.

Depois, como é óbvio, ao nível dos organismos individuais como nós, isso transforma-se noutras coisas. Mas a base é esta.

Hoje vê-se a intensificação do discurso porque há muito mais discurso. O discurso comum. E o discurso vai depender do tipo de procura que se faz desse discurso. Eu posso ver X tipos de vídeos e obtenho um tipo de discurso. Posso falar com X tipos de pessoas e obtenho outro. Posso ter X tipos de conversas e obtenho outro.

A amplitude está sempre relacionada com o próprio ser, com a posição que o próprio organismo compreende dentro do ser.

Mas o tipo de discurso com alcance relevante, que forma estados de coisas longínquos do nosso campo mais próximo — que ocupa talvez 90% da atividade diária — tem uma similitude entre o tipo de discurso que nos é posto à frente dos olhos e o tipo de discurso que nós procuramos.

E o tipo de discurso que nos é posto à frente dos olhos é o que passa nos canais generalistas, nas televisões, nas rádios. Porque esse é o que tem maior abrangência.

Esse discurso é sempre um discurso situacionista. É sempre um discurso moldado pelo seu próprio sistema, com premissas iniciais erradas, e postulando dever-seres apenas enquadráveis no conjunto de proposições falsas em que os próprios vivem.

O discurso político, o discurso que fala do modo de ser de uma sociedade, é basicamente isso. Torna-se, com a proliferação da comunicação, uma extensão dos discursos próximos.

Os tipos de discurso implicam tipos de pensar e tipos de ser. Modos de pensar, modos de ser.

O exemplo básico para mim é o discurso jurídico. O discurso jurídico, pelo menos em Portugal, assenta numa raiz de certo modo jusnaturalista, com peso no real. Ainda que depois os objetivistas e os relativistas tenham vindo a deturpar o discurso do direito.

As pessoas acreditam que as leis são feitas por pessoas que sabem o que estão a fazer. Por verdadeiros filósofos. Não pensam nestes termos, mas no fundo o verdadeiro legislador teria de ser filósofo.

Teria de conhecer o que é, e o que pode ser atualizado, para poder propor o que deve ser.

Hoje, como as democracias são concursos de popularidade, os representantes que ocupam os parlamentos são eleitos pelo povo. E o critério principal é a popularidade, não a competência ontológica.

E pergunta-se: como é que sabes o que deve ser? Pela integração da totalidade do conhecimento verdadeiro que foi sendo obtido. Eu não cheguei aqui sozinho. Sei que há um agente, um ser reflexivo integrado numa sociedade.

As sociedades produzem modos de ser típicos. Pela dimensão das sociedades, por estarem muitas pessoas no mesmo sítio, como muitos átomos a ocupar o mesmo espaço, houve necessidade de reger princípios comuns para que quem nasce amanhã tenha um enquadramento do que é.

Mas isso é quase sempre feito do ponto de vista do dever-ser, nunca do que é.

A lei é valorativa. As exterioridades, as atualizações intermédias entre o eu e o real, são ficções criadas para que o homem que nasce amanhã saiba o que já foi descoberto.

O ato humano é valorativo pela própria estrutura da mediação entre o eu local e o real onde me insiro.

O que o filósofo devia saber fazer era impor a descrição. Mas as pessoas pressupõem saber o que é.

E aquilo que o sistema interno diz que é verdade já não parece sê-lo. Porque se fosse, seria Deus — e não um mero mortal.","767"
"F0099","Vê-se que nos conteúdos dos discursos alargados se fala sempre a partir de pessoas concretas que representam uma percentagem mínima do todo. As perguntas feitas e as opiniões dadas enquadram-se em temas concretos — habitação, imigração, etc. — e parte-se daí para uma tentativa de resolução de problemas que são, desde logo, parcamente descritos.

O que se faz é falar sobre representações de um qualquer ser e construir dever-seres ajustados a essas representações, como se isso fosse falar do ser articulado. O processo é pobre, mas é apresentado como eficaz. Apoia-se num materialismo do mundo exterior mediado por simbologias do eu com o extra-real, dependente de causalidades simplificadas do tipo “se isto, então aquilo”.

Essa abordagem é vista como apropriada por se relacionar superficialmente com símbolos partilhados nas cabeças dos indivíduos. Para perceber o erro seria necessário retirar o eu da questão — o que não é necessário para uma boa vivência local, mas é necessário para perceber que o eu distorce o real e que aquilo que se diz não corresponde ao que é.

O discurso torna-se limitado pelo símbolo do tema. Independentemente do que é efetivamente discutido, debate-se a ação humana sobre uma representação coletiva. O hoje surge assim como aquilo que é, fechado sobre o próprio enquadramento.","210"
"F0100","Não há conhecimento local que permaneça. Ainda que exista num momento, não existe posteriormente, porque o real tem infinitas atualizações contínuas.

Antes do professor — enquanto compartimentalização humana necessária pelo aumento da complexidade das relações — havia o pai. A continuidade tende para a interconexão com todos os seres do planeta onde existem seres conscientes reflexivos, e potencialmente para além disso. O pai surge como o símbolo mais forte porque é o mais atualizado: o ser que existe no círculo imediato do novo ser e a quem cabe, bem ou mal, transmitir aquilo em que o novo ser existe.

O processo introduz uma quebra da força do símbolo do pai. O professor não é o mestre com relação quase individual que permitiria ao menor tomar as características do pai; é antes alguém que trabalha e dispensa algumas horas semanais a muitos alunos, funcionando como transmissor do estado de coisas do discurso alargado no momento.

Ao pai não cabe esse papel porque não lhe cabe o custo de gerar um novo ser, nem o toque com a relação de ser que gera outro ser dentro de si. A exigência de enquadrar o real no eu seria desproporcionada e não passível de atualização evolutiva para a mãe, para quem o real é, na maior parte das vezes, secundário ao filho.

Os dois seres que existem — o que vive no eu e o que vive no real — correspondem ao feminino e ao masculino, uma vez que todos os seres conscientes reflexivos advêm de uma mãe e de um pai. As tipologias multiplicadas (big five, big seven, etc.) reduzem-se a duas: o ser no real e o ser no eu.","278"
"F0101","Pensa-se nos neandertais e nos sapiens, no modo como acompanhavam os animais e a vegetação pela terra que o permitia. Os sapiens desenvolvem-se num ponto relativamente fixo, como o ser no eu e o ser no real, o ser na cabeça e o ser no físico.

As atualizações do campo externo não são suficientes para a consciência: são suporte, mas a relação pós-mediação é eu-centrada. Mesmo que as potencialidades locais sejam fisicamente atualizáveis, falta o processo interno que advém do uso do eu para a atualização das potencialidades próximas.

O sapiens, ao mover-se pelo mundo, não o faz como o neandertal, centrado na representação imediata da vida que se apresenta, como um animal ainda que sofisticado; fá-lo centrado no eu, no contínuo de interioridade.

Pensar no tempo é ter o eu presente na relação. Não é a consciência que deriva do passado e do futuro; é o eu que permite que essa derivação exista, enquanto contínuo apreensível: eu (ou o outro, que é igualmente eu) morto por qualquer animal se não fizer qualquer coisa, ou eu num qualquer estado de coisas se não fizer qualquer coisa.

A ciência é a descrição do real pelo processo, porque opera no físico, no apreensível. O discurso científico mistura-se com o discurso comum alargado, pois ambos operam no mesmo círculo. A distinção entre o académico, o eloquente e o corrente dissolve-se pela circulação do discurso científico, que é captado pelo discurso comum.

A ciência é representada no discurso, muitas vezes de forma incorreta, e como não descreve dever-ser, abre espaço à manutenção do mesmo tipo de ser valorativo, que vive no dever-ser porque o ser é conhecido intuitivamente pelos símbolos do real.

O filósofo é o ser consciente reflexivo que conhece bem a realidade. O ato de ser é fazer, no sentido da continuidade do eu, do eu que segue relações e do eu que reflete sobre as suas próprias relações. O que tiver de ser feito para apreender bem o real inclui todas as necessidades ontológicas: não dizer o que o real não é, não confundir círculos de descrição, não esquecer dependências ontológicas em proposições valorativas.

Dizer a verdade é não errar no dever-ser, porque, se o dever-ser é verdadeiro, ele coincide com o pode-ser e com o ser.","376"
"F0102","O ritmo, de certo modo. A atitude perante a clarificação de conceitos. O dizer de “vamos definir coisas”. Mesmo em qualquer discurso. Mesmo em discursos ontológicos — porque não existem absolutamente discursos ontológicos.

A articulação das condicionantes primárias dos tipos de pensamento são restrições à própria realidade. Não à coisa em si, mas àquilo que se está a descrever, ao objeto da descrição.

A concordância que se espera pela proliferação dessas condicionantes básicas torna-se complexa porque essas condicionantes são irreais, obrigando a uma sistematização internamente lógica.

O objeto de qualquer discussão está sempre integrado no real. O campo onde opera a batalha do discurso é no ser, naquilo que existe dentro do real.

Antes de qualquer coisa, importa saber o que o outro acha daquilo que diz. Qual é a realidade? Qual é o grau descritivo real? Quantas palavras são verdadeiras? Quantas pertencem ao círculo interno? Não há acesso direto à cabeça do outro, nem ao que pensa. O processo de revelar o pensamento por trás das proposições é cansativo.

A forma como o discurso se manifesta é sempre preservadora da própria forma do discurso que existe e que é vivido na continuidade do ser. O discurso, antes de tudo, permanece esse discurso, não se opõe à sua própria forma.

A continuidade ontológica do ser é o que permite que as relações operadas no discurso tenham capacidade de agir no real. Sem isso, não haveria relação.

A forma do discurso tido como verdadeiro no sentido corrente é, ainda assim, falsa ontologicamente. Mesmo quando apresentada com rigor, eloquência ou sabedoria, qualquer proposição surge sempre na forma de “o que é que encaixa sobre isto”.

Isso deriva do eu, porque há sempre uma personalidade em qualquer ação. As relações podem ser pensadas como um cordão com elementos interligados, formando amálgamas maiores ou menores.

Se os constituintes das relações não forem tidos em conta, resta apenas o absurdo do devir enquanto modo de ser centrado num próprio centro de perspetiva e numa localidade de apreensão.

A questão não é “o que é o facto”, mas “o que é que tu dizes que o facto é”. A posição inverte-se pela própria necessidade estrutural da relação entre o ser e o real.","367"
"F0103","Todo o pensamento que contamina, pois também o pensamento filosófico — porque é todo o pensamento — avança de forma perspectivada. E, por ser perspectivado, faz uma divisão entre real e eu.

E essa divisão é real. Porque a reflexão sobre a reflexão importa. Com a sua própria localidade. Não sendo exterior ao real, mas importando um horizonte: o real perspectivado como real.

Se todas as nossas ações significativas são perspectivadas, com a nossa memória, com a continuidade de nós próprios, então o real aparece sempre como externo.

Já sabemos que os modos de ser preferem modos de discurso do seu próprio tipo. Sabemo-lo também pela característica biológica humana.

A crítica é à atitude de criar sistemas e viver dentro deles. Vivermos dentro dos próprios processos que representamos a partir da nossa localidade. Essa barreira já existe e impossibilita a comunicação real sobre o real. E, por impedir isso, cria tipos de discurso para certas coisas.

É por isso que andamos todos na escola a aprender coisas. Porque vivemos deste modo, em que temos de aprender temazinhos para depois conseguir aplicar. Porque nada faz sentido diretamente. Nada toca no real.

Se o real pudesse ser conhecido pela própria apreensão do real, não seriam precisos vinte anos de escola.

A matemática, a ciência, são substitutos da descrição do real. Operam pela lógica do próprio sistema, não pela apreensão do real.

Mas é através do discurso que se pode conhecer o real, acima de tudo. Porque se eu não conseguir descrever, não consigo falar verdadeiramente do real.

A confusão ontológica é achar que certos subtipos de discurso — matemática, ciência, etc. — são os únicos modos de conhecer coisas. Não são.

A língua, a escrita, o discurso natural descrevem tudo bem. Desde que o discurso seja bom.

Não há nada que substitua a descrição do real.","304"
"F0104","Eu estava a pensar no eletrão, ali a fazer não sei o quê, e em como o próprio campo onde anda o eletrão é o campo das potencialidades. Como há atualização, como depende das potencialidades, estão lá as próprias potencialidades. O eletrão nunca poderia estar parado. Tem de operar num campo onde pode ir.

Se o modo de ser vive — não é, mas vive — e se o modo de ser consciente reflexivo vive pela apreensão como localidade, e se o modo de apreensão é simbólico, então estas ideias de que não precisamos de preencher as realidades com símbolos adequados não fazem sentido. O ser reflexivo tem sempre esta característica.

E tentar retirar essa dimensão ao ser reflexivo, descrevê-lo num sistema interno, para retirar o herói da equação, os arquétipos — todos os arquétipos que são descritivos são verdadeiros porque descrevem o real. Se não descrevem o real, então são sempre valorativos.

As prescrições para o modo de pensar, se querem estar certas, têm sempre de derivar da realidade. Porque há o real e há o modo como todos nós nos manifestamos nesse real. São duas condições que fazem parte do real.

O homem não precisa de Deus por fé. O símbolo Deus existe para preencher o real. Sem isso é só processo. E vê-se que os que chegaram ao real — poucos — foram os que melhor combinaram liberdade e dignidade, ou seja, conhecer o real para agir corretamente nele.

Isso advém do pensamento normal de que eu sou um agente. O ponto de vista local do eu é necessário, mas tem de ser redirecionado para o real, identificando outros que existem e que são iguais a mim.

Há necessidade de adequação das proposições verdadeiras à integralidade do real. Isso obriga a respeitar o círculo maior. E depois, conforme o tipo de proposição, se for de círculo menor, terá de responder às regras internas desse círculo, mas sem ofender o real.

Há verdade do ponto de vista local — eu sinto que, eu acho que — e isso pode ser verdadeiro localmente. Mas pode ser errado em relação ao real. As proposições verdadeiramente verdadeiras são as que incidem sobre o real.

Quanto mais um tipo de discurso tem o seu campo de aplicação centrado no eu, menos toca no real. E todos os critérios inventados nesses sistemas serão sempre internos, porque relegam o real.

As medidas prescritivas estão erradas quando são só eu-centradas. Mas aspirar ao contrário, a só real, destruiria a relação humana, que é sempre eu com eu.

Os que tocam no real são poucos. Crer que todos o façam seria totalitário. O sistema tende a apropriar-se do que é produzido por esses poucos e a englobar todos os modos de ser, sobrepondo depois o dominante.","460"
"F0105","Os átomos são conjuntos de atualizações. Pelas suas próprias propriedades, pela própria atualização que têm. Um quark, um bosão, o que seja a matéria. São agitações que depois produzem coisas com presença. Presença emergente, não no sentido ridículo, mas no sentido de que, se o ponto de vista for exterior a uma única atualização, a um único pico de energia, então vê-se esse pico.

É uma condição da relação: o ente humano, ou qualquer outro ente que se relacione, relaciona-se consigo mesmo enquanto relação. Não com cada parte mínima, mas com aquilo que emerge da escala. Se a interação não é ao nível mais ínfimo, talvez já se brinque com uma bolinha, ou depois com algo como uma pedra.

A comunicação em larga escala acelerou, mas sempre aceleraria. É condição necessária também para a degeneração normal da relação entre o eu e o real. Apelou ao modo default do ser: várias vozes, várias coisas ditas, todos podem ouvir.

O modo de ser do político, do agente que opera no círculo da governação, vive dentro de um sistema. Para ser eficaz — no sentido ontológico de ter mais votos — precisa de amplitude, precisa de entrar nos outros modos de ser. Quanto mais seres conscientes o seguem, maior é essa amplitude.

Esse agente tem de operar no discurso público comum, aquele que é partilhado pelo maior número de pessoas. Tem de operar na apreensão que as pessoas têm do real, sabendo-se que vivem no próprio processo e não no real. Para isso, identifica tipos de apreensão típicos, arquétipos, que se reduzem a dois: ser no eu e ser no real.

No direito, há direito e direito. Há leis que preenchem corretamente o símbolo porque são direcionadas ao real, condicionadas pelo real. Outras são construções sucessivas que aumentam a distância entre símbolo e real, pela própria passagem do tempo, pela sistematização, pela eficiência gramatical e pela dispersão lexical.

O direito deveria ser a identificação do que compõe as relações humanas: regularidades, estabilidades, efeitos universais. A compra e venda é a descrição de prestações e efeitos que existem independentemente de instituições políticas ou sociais. Existem sempre que há relação entre seres conscientes.

O enquadramento jurídico é a colocação correta do real antes do eu. Ainda que o eu possa agir livremente, as suas ações caem sempre em regularidades, porque não existe sozinho. A existência do outro gera tipicidades.

A relação é sempre maior do que o eu. O círculo aumenta. A justiça é a correta identificação do dever-ser, o que obriga à correta identificação do ser e do poder-ser. Prescrever o que deve ser atualizado é manter a totalidade da relação típica do modo de ser comum.

A moralidade não é um sistema externo. Advém da própria existência de um homem com outro homem. Entra-se no círculo do outro, condiciona-se e é-se condicionado, preservando ainda a própria localidade. Esses mínimos existem pela observação do ser, sem necessidade de apelo externo.","487"
"F0106","Podes fazer o que tu quiseres. Podes andar nu. Podes andar só ao pino. Andas na rua só ao pino. Pronto, está mal. Vais ter artrites, como é óbvio. Mas podes andar nu, podes dizer só asneiras, podes fazer o que quiseres.

Mas assim que pões o pé fora do quarto, vais ter de ser filho. Vais ter de ser vizinho. Vais ter de ser estudante. Vais ter de ser trabalhador. Vais ter de ser empreendedor. Vais ter de ser o que quiseres. Mas assim que o pões, estás a sê-lo. Assim que a atualização acontece, já se atualizou.

Tens controlo sobre as atualizações: podes moldá-las, remodelá-las, destruí-las, criar novas. Fazer o que quiseres. Mas assim que existem, já existem.

Por isso é que o filósofo é aquele que bem descreve o real. Não é o que diz a verdade. A verdade é o que é o real.

Quem compreende as relações em que se encontra, ou vai encontrar, ou poderia ter encontrado, compreende que essas relações são caracterizadas de certo modo. E por serem caracterizadas assim, pode perceber qual o melhor modo de ser, de agir, o que é bom, o que é mau. Não por impressão externa, mas pela identificação da própria relação.

Se eu consigo entender o facto — não a coisa — se consigo entender o que está a acontecer na continuidade do ser, então posso melhor ser nessa continuidade, preservando a relação em que estou, ou quero estar.

Não se trata de estar calado sobre o que não se pode dizer. Trata-se de saber se existe alguém que apreenda o real para poder avaliar se o que é dito descreve bem ou mal o real.

Podes dizer o que quiseres. Eu posso dizer que está bem ou mal descrito. Porque o teu ponto de apreensão é local, assim como o meu. O critério da verdade não é nem o meu nem o teu. É aquilo que ambos estamos a descrever.","325"
"F0107","Toda a questão da Goldilocks zone do sistema solar — se a Terra estivesse 5% mais afastada do Sol congelava, 5% mais perto secava — só pode ser colocada porque teve de ser assim. O processo que leva às condições da consciência é prova da existência da consciência. Sem o processo relacional, sem o conjunto de atualizações existencialmente estáveis, não haveria sequer a possibilidade de colocar a questão.

Não haveria atualidade. Porque aquilo que faz com que a atualidade exista é o que permite a atualidade da consciência. O ser que, numa das suas manifestações, representou e depois reapresentou a representação, a partir da localidade e da deteção, para a imagética, para a viragem para dentro.

A relação é mal representada. É imaginada como duas coisas opostas, distintas: duas bolinhas, uma de um lado da folha, outra do outro, com coisas a acontecer entre elas. Mas a relação não é isso.

A relação é as duas bolas dentro de uma bola maior que constitui a relação. Dentro de uma bola maior que constitui o real. Ainda que distintas, estão ligadas pelo próprio campo que permite que estejam no mesmo plano onde a relação sequer é possível.

Daí a facilidade com que se pensa a consciência como extra-real. Pensam-se relações como mini-realidades separadas. Mas qualquer criação ou inovação extra-círculo não é um círculo fora do círculo. É uma bolha que emerge do círculo, puxada pelo peso inteiro do próprio círculo.

Essa extra-localidade tem de se conter pelo círculo de onde emerge. O círculo integra a bolha, caracteriza-a simbolicamente segundo a sua linguagem, a sua lógica, o seu modo de ser.

O que a bolha fez — uma melhor descrição do real — é apreendido pelo círculo segundo a forma como o círculo a integra. Há um fio tradicional na apreensão do real. É isso que o filósofo faz, por necessidade do círculo maior.

A verdade é aquilo que é dito sobre o real.","322"
"F0108","A apreensão é o modo de significação das diferentes atualizações do ser. O símbolo é o enquadramento do real, o enquadramento daquilo que é. Pela própria estrutura da apreensão surgem interações entre o eu e o real, entre o eu e o eu, entre tudo isso.

Quando um símbolo representa um conceito maior — por exemplo, um 7 poder ser composto por 7 — isso decorre das diferenças dos tipos de apreensão, dos pontos de vista, dos constituintes, dos limites e dos círculos daquilo que está a atualizar. Dependendo do ponto de vista, pode-se ver um estágio que não é final, mas apenas o antecessor do seguinte.

O símbolo embarca o real conforme o ponto de vista, porque tem de incorporar estruturas lógicas necessárias. A lógica é a manutenção da inteligibilidade da relação eu–real. O real incorpora o eu, mas a lógica é a forma de explicitar isso de modo comum a todos os seres reflexivos.

Um símbolo é um conjunto. É uma representação que permite encontrar o comum entre as várias complexidades, pontos de vista e diferenças da apreensão do real. O comum não se refere à apreensão interna de cada um, mas àquilo que condiciona a própria apreensão.

O símbolo é quase uma tradução do real. Algo que pode ser apercebido. Mesmo com toda a liberdade do ser consciente, há algo comum a todos os seres reflexivos, e é por isso que é comum.

A crença é a ação. Deixar de fumar não é acreditar que não se vai fumar, é destruir os contínuos associados à ação de fumar e criar outros. A crença emerge do agir, de um contínuo interior e exterior que se estabiliza.

A consciência não se aplica a toda a ação. Se ao conduzir fosse necessária consciência reflexiva de tudo, seria impossível e inútil. A maior parte das atualizações não passa pela consciência reflexiva.

Com a atualização da representação, a língua torna-se o único caminho que permite integrar a inteligibilidade da representação local e ampliá-la para fora dessa localidade.

Daí a importância da língua. Se cada consciência é um mundo local, interessa saber quantos mundos existem e como se repartem as estruturas. O discurso é um modo de transferência de localidades, de ampliação de minicírculos dentro do real.

O discurso existe como sistema: milhões de símbolos, cada um com estruturas próprias e relações normalizadas que permitem a apreensão do pensamento do outro. A manutenção dessas relações privilegia os círculos internos em detrimento do contacto com o externo.

Daí a bifurcação dos modos de ser dos seres conscientes reflexivos: o que se volta para o eu e o que se volta para o real. As descrições divergem e, com elas, as valorações.

O eu está sempre falso para questões que não pertencem ao seu círculo local. Pode estar certo localmente, mas isso não garante verdade sobre o real. Em relações locais, basta adequação. Em relações que me vinculam independentemente da minha vontade, quanto mais longe do eu, mais próxima está a melhor descrição do real. A verdade.","502"
"F0109","Não há… Queixam-se de que a verdade tem de ser única no sentido da limitação do pensamento humano. Não no sentido do real.

A proliferação contemporânea do relativismo é apenas a exigência de que, em todas as posições, haja um amparo no real. Todos os círculos de posições, de modos de pensar — sobretudo os mais perceptivos, tidos como articulados — estão ancorados no real, ainda que descritos de forma errada e prescritivamente errados.

Não havendo a relação de onde emerge outra manifestação, confunde-se a manifestação com a relação manifestada. O copo em cima da mesa, e não a mesa e o copo. O vidro na sua estrutura que não se quebra com o toque dos lábios. A coisa como é.

O real é aquilo que abraça toda a forma coerente. Ao real não se pede que seja algo. Pede-se apenas que seja. Porque sendo, é infinito. E é necessário que seja.","152"
"F0110","Vou tentar fazer um súmula muito rude: a linguagem do real e de tudo o que pode relacionar. Do ser. Não ser se ser é. Ser por ser potencial, senão não ser sequer.

Ser sabendo que se é naquilo que pode ser. Ser sabendo com ser sabendo. Onde? Naquilo que é. Ser por não deixar de ser o que se tem vindo a ser. E ser sabendo no campo do podendo ser, sendo como sabendo que pode ser o que não tem vindo a ser.

Como quebra da função. Como apreensão do contínuo do real formando-se uma atualização. Isto é ontologia crua.

O que daqui deriva é a contingência das relações de um ser a viver num planeta, de humanos e civilizações, se quisermos. Não penso em ficção científica, por isso não escrevo sobre ser marciano noutro planeta.

Dos filósofos que acompanham as ideias que ascendem da descoberta de que há algo: que eu faço, que eu durmo, que se vai tornando integrado pela quantidade ridiculamente gigante de campo apreensível. O eu quer, o eu vai fazer, integrar o eu.

Integrar o eu por necessário ser como eu–eu. No exterior está o que estaria para qualquer animal, mas é no interior que está o animal que, perante o mesmo real que os outros, apreende mais.

Não recebe apenas o mediado bruto da mediação puramente sensorial. Tem uma máquina biológica que filtra e uma biblioteca de símbolos criados pelo contínuo do ser, da ação humana.

Só nos podemos pensar porque temos símbolos. Nos animais vê-se por graduação diferente, mas o substrato está lá. Os símbolos são os portadores do que chamamos representação. São a relação com que o eu pode interagir.

O real nem precisa de explicação. É tudo.","288"
"F0111","Não havendo a relação de onde emerge outra manifestação, não sendo a manifestação a relação manifestada — o copo em cima da mesa e não a mesa e o copo. O vidro na sua estrutura que não se quebra com o toque dos lábios. A coisa como é. O real que abraça toda a forma coerente.

Ao real não se pede que seja algo. Pede-se apenas que seja. Porque sendo, é infinito, e é necessário que seja.

A relação que cada ser consciente tem é sempre, antes de mais, consigo e com o real. E depois consigo e com outros. Mas a maior parte do tempo é a primeira, por natureza: os meios e as vidas dependem da relação com o real.

É aqui que nasce a necessidade da consciência no real. Porque se não fosse no real, sendo extra-real e relacionando-se com o real, teria de ser real. Não há fuga.

A ausência daquilo que é ser pai no pai faz com que o filho sofra essa ausência. Se o pai, enquanto introdutor do real, não introduz o filho no real, não opera na figura do pai. O pai é então substituído ou relegado.

As regularidades — o real, aquilo que é comum a todos — têm de ser apresentáveis a quem o apreende. Vivendo nós, morrendo e nascendo, o modelo de apreensão, a minuta, quanto melhor for, melhor será a descrição que o filho fará do real.

As manifestações em larga escala operam no quadro do processo. O que é bom, o que deve ser, o que não deve ser, quando desligado do real, passa a ser apenas ligação interna: interna, interna. Procura respostas nas regras do próprio círculo.

Assim, o bem e o mal deixam de estar no ato e passam a estar no processo. Torna-se então necessário integrar o eu. O critério deixa de ser aquilo que é e passa a ser aquilo que o sistema impõe que seja.

E porque o eu está em todos os eus? Porque no outro há um eu? Porque a justificação da ação deixa de ser o real e passa a ser o eu. Um eu que não se ajusta ao real, mas quer que o real se ajuste a ele.

Surge então a lógica do contexto: o que eu sentia, o que eu pensava, a fúria, a exceção. Fora do plano jurídico, isto resolve-se pela culpa. Noutras ordens morais e sociais, o enquadramento é sempre interno.

O eu que olha para o real não procura horizontes abstratos. Olha para as relações em que se encontra — dele com o real, dele com os outros, dele consigo — e descreve-as como são. Coloca-as no patamar correto do pensamento ontológico, isto é, lógico.

Um pai que compreende o real e a relação com o filho desempenha melhor o papel que essa relação impõe, independentemente do que o eu queira naquele instante.

Não é preciso ser filósofo para viver de acordo com o real. A filosofia surge quando se tenta sistematizar.

Quanto mais círculos entram no círculo, mais relações se criam. Os círculos fundem-se, são absorvidos por dominâncias de atualizações, geram ramificações. Ao longo do tempo há fusões de símbolos, modos de ser, tipicidades.

A vida humana em sociedade mostra isso: homogeneizações culturais, impérios, integrações. O modo de ser dominante é uma composição do modo de ser comum das pessoas.

Ainda que minoritário, o modo que melhor descreve a totalidade do discurso torna-se dominante. São os burocratas do discurso: aqueles que mantêm as regras, que discursam no espaço público.","587"
"F0112","Estava a pensar em como as feromonas numa colónia de térmitas regulam a colónia: mais ou menos reprodutoras, menos ou mais reprodutoras. E em como aí se vê o real a ser descoberto pelo ser que nele existe.

Há uma lista de proposições certas que se sabe serem certas. E que, agindo nelas, no real, mais com ele se estará.

No processo que é a relação, que é o contínuo do real, está a cadência natural daquilo que é real. E é assim que se vê o homem a ser.

O bom é o que o real permite. É agir pelo ser no real. É não morrer de frio e é pensar sobre não morrer de frio. O bem é o mesmo, quer a ação seja pela continuidade, quer haja um intérprete que apreenda a continuidade.

Isto não prescreve. Mas condiciona toda a prescrição verdadeira. Nem que seja pelo enquadramento da prescrição, isto é, pela boa ou má descrição do ser.

Não se discute apenas no plano do dever-ser. O dever-ser decorre do ser.","174"
"F0113","Toda a crítica é uma forma de apreensão pelo homem de qualquer coisa vinda de outro homem. É a apreensão, pelo eu, dos outros eus, daquilo que eles manifestam: pelas suas austeridades, pelas suas obras, pelos seus modos de ser.

A crítica é a colocação do modo de ser que é apreendido relativamente ao modo de ser que é verdadeiro. Porque o objeto da apreensão ocupa sempre uma posição relativamente ao que o incorpora: o real.

Cada atualização contém a relação interna, a relação com o campo de potencialidades, e a relação com outras atualizações. A obrigatoriedade de conceder passagem nasce quando outra atualização existe.

A consciência reflexiva, pela sua localidade, e pela capacidade de pensar o que pensa, o que o outro pensa, como ele é e como o outro é, impõe que o critério para qualquer coisa seja, antes de mais, o real.

Os seres operam num jogo em que só há golo se a bola entrar na baliza. Não é golo porque alguém quer que seja. Se não fosse assim, não era um jogo. O real é comum. A disputa surge apenas das localidades.

O real é o que permite ser. O ser é aquilo que o real permite que seja. Cada pico de energia é um naquele instante porque teve as condições necessárias. A probabilidade decorre sempre de condições. Se mantidas certas condições, certos efeitos repetem-se. É por isso que existe alguma certeza na Física.

A Física é, ou deveria ser, a arte de descrever o que se repete: as regularidades do contínuo do ser, os tipos de ser.

Cabe à filosofia fazer a ponte entre o poder-ser e o dever-ser, identificando as condições lógicas daquilo que o real é quando incorporado por um ser consciente reflexivo. É um passo necessário, porque um depende do outro.

Não há dever-ser onde não há representação. A representação impõe o dever-ser, porque o que se apreende não é o que é, mas o que as estruturas cognitivas impõem.

Essas estruturas impõem o contínuo do ser. O ser continua. E nessa continuidade há avaliação, porque toda a focalidade do pensamento e da ação carrega estruturas biológicas, representações anteriores, ações passadas, tudo inscr","362"
